entity_text,entity_type,start_pos,end_pos,sentence,before_context,after_context,is_historical_location,confidence_score,latitude,longitude,march_id,march_name,sentence_id,page,page_quality,sentence_index,char_count,word_count,has_narrative_value,sentence_type,potential_locations,location_count,potential_dates,date_count,has_emotion_keywords,text_normalized,text_cleaned,tokens,lemmatized,token_count,preserved_keywords,keyword_count,has_emotion_words,is_informative,location_name,mention_count,emotions,emotion_words,sentiment_score,sentiment_label,emotion_intensity,bert_emotions,bert_top_emotions,combined_emotions,analysis_method
Ranau,GPE,56,61,"By the time the investigators had collated the Sandakan-Ranau list, there were between 150 and 200 names on it.",time the investigators had collated the Sandakan-,"list, there were between 150 and 200 names on it.",True,0.95,116.676557,5.959678,2.0,Second March,2686,91,100,10,111,19,True,location_reference,"Sandakan, Ranau",2,,0,False,"By the time the investigators had collated the Sandakan-Ranau list, there were between 150 and 200 names on it.","By the time the investigators had collated the Sandakan-Ranau list, there were between 150 and 200 names on it.",time investigators collated sandakan-ranau list 150 200 names,time investigator collated sandakan-ranau list 150 200 name,8,,0,False,True,Ranau,228,[],[],0.0,neutral,0.0,"{'neutral': 0.7624812126159668, 'surprise': 0.20668937265872955, 'anger': 0.009533450938761234, 'joy': 0.0068188924342393875, 'sadness': 0.006258166860789061, 'disgust': 0.004626812878996134, 'fear': 0.003592032939195633}",['neutral'],['neutral'],bert_only
Darlington,GPE,46,56,"Some, such as Mad Mick Kada, who had attacked Darlington, and Bulldog Ehara, responsible for the tortures during interrogations over the Sandakan Incident, fled, never to be seen again.","Some, such as Mad Mick Kada, who had attacked",", and Bulldog Ehara, responsible for the tortures",False,1.0,,,,,2687,91,100,11,185,29,True,location_reference,Sandakan,1,,0,False,"Some, such as Mad Mick Kada, who had attacked Darlington, and Bulldog Ehara, responsible for the tortures during interrogations over the Sandakan Incident, fled, never to be seen again.","Some, such as Mad Mick Kada, who had attacked Darlington, and Bulldog Ehara, responsible for the tortures during interrogations over the Sandakan Incident, fled, never to be seen again.",mad mick kada attacked darlington bulldog ehara responsible tortures interrogations sandakan incident fled never seen,mad mick kada attacked darlington bulldog ehara responsible torture interrogation sandakan incident fled never seen,15,"attacked, sandakan",2,True,True,Darlington,2,[],[],-0.1416666666666667,negative,0.0,"{'disgust': 0.4287431836128235, 'anger': 0.4276798665523529, 'sadness': 0.06313708424568176, 'fear': 0.03973441198468208, 'neutral': 0.03652474284172058, 'surprise': 0.0023769864346832037, 'joy': 0.0018036814872175455}","['disgust', 'anger']","['disgust', 'anger']",bert_only
Sandakan,GPE,137,145,"Some, such as Mad Mick Kada, who had attacked Darlington, and Bulldog Ehara, responsible for the tortures during interrogations over the Sandakan Incident, fled, never to be seen again.",e for the tortures during interrogations over the,"Incident, fled, never to be seen again.",True,0.95,118.087115,5.86873,3.0,Third March,2687,91,100,11,185,29,True,location_reference,Sandakan,1,,0,False,"Some, such as Mad Mick Kada, who had attacked Darlington, and Bulldog Ehara, responsible for the tortures during interrogations over the Sandakan Incident, fled, never to be seen again.","Some, such as Mad Mick Kada, who had attacked Darlington, and Bulldog Ehara, responsible for the tortures during interrogations over the Sandakan Incident, fled, never to be seen again.",mad mick kada attacked darlington bulldog ehara responsible tortures interrogations sandakan incident fled never seen,mad mick kada attacked darlington bulldog ehara responsible torture interrogation sandakan incident fled never seen,15,"attacked, sandakan",2,True,True,Sandakan,248,[],[],-0.14166666666666666,negative,0.0,"{'anger': 0.6054215431213379, 'disgust': 0.16406400501728058, 'fear': 0.12945322692394257, 'sadness': 0.08066528290510178, 'neutral': 0.01621628925204277, 'joy': 0.0027548084035515785, 'surprise': 0.0014248291263356805}",['anger'],['anger'],bert_only
Sandakan,GPE,131,139,"Despite repeated assertions by the Japanese that they would commit hari kari rather than surrender or be taken prisoner, no one at Sandakan or Ranau followed Suga’s lead — not even the haughty Hoshijima.","er than surrender or be taken prisoner, no one at",or Ranau followed Suga’s lead — not even the haug,True,1.0,118.087115,5.86873,3.0,Third March,2689,91,100,17,203,34,True,location_reference,"Sandakan, Ranau",2,,0,False,"Despite repeated assertions by the Japanese that they would commit hari kari rather than surrender or be taken prisoner, no one at Sandakan or Ranau followed Suga’s lead — not even the haughty Hoshijima.","Despite repeated assertions by the Japanese that they would commit hari kari rather than surrender or be taken prisoner, no one at Sandakan or Ranau followed Suga’s lead — not even the haughty Hoshijima.",repeated assertions japanese commit hari rather surrender taken prisoner one sandakan ranau followed suga ’ lead not even haughty hoshijima,repeated assertion japanese commit hari rather surrender taken prisoner one sandakan ranau followed suga ’ lead not even haughty hoshijima,20,"japanese, prisoner, sandakan, ranau",4,True,True,Sandakan,248,[],[],0.0,neutral,0.0,"{'disgust': 0.4793242812156677, 'anger': 0.3604941964149475, 'neutral': 0.07339777052402496, 'sadness': 0.07032457739114761, 'fear': 0.009725822135806084, 'joy': 0.003705659881234169, 'surprise': 0.0030277427285909653}","['disgust', 'anger']","['disgust', 'anger']",bert_only
Ranau,GPE,143,148,"Despite repeated assertions by the Japanese that they would commit hari kari rather than surrender or be taken prisoner, no one at Sandakan or Ranau followed Suga’s lead — not even the haughty Hoshijima.","ender or be taken prisoner, no one at Sandakan or",followed Suga’s lead — not even the haughty Hoshi,True,1.0,116.676557,5.959678,2.0,Second March,2689,91,100,17,203,34,True,location_reference,"Sandakan, Ranau",2,,0,False,"Despite repeated assertions by the Japanese that they would commit hari kari rather than surrender or be taken prisoner, no one at Sandakan or Ranau followed Suga’s lead — not even the haughty Hoshijima.","Despite repeated assertions by the Japanese that they would commit hari kari rather than surrender or be taken prisoner, no one at Sandakan or Ranau followed Suga’s lead — not even the haughty Hoshijima.",repeated assertions japanese commit hari rather surrender taken prisoner one sandakan ranau followed suga ’ lead not even haughty hoshijima,repeated assertion japanese commit hari rather surrender taken prisoner one sandakan ranau followed suga ’ lead not even haughty hoshijima,20,"japanese, prisoner, sandakan, ranau",4,True,True,Ranau,228,[],[],0.0,neutral,0.0,"{'disgust': 0.5019599199295044, 'anger': 0.3666948974132538, 'sadness': 0.05960313603281975, 'neutral': 0.05931354686617851, 'fear': 0.00750392209738493, 'joy': 0.0026449409779161215, 'surprise': 0.002279669512063265}","['disgust', 'anger']","['disgust', 'anger']",bert_only
Sandakan,GPE,106,114,"Its main thrust was that Hoshijima was responsible, at the very least, for the deaths of all prisoners at Sandakan from January 1945 until May, when he was relieved by Takakuwa.","he very least, for the deaths of all prisoners at","from January 1945 until May, when he was relieved",True,1.0,118.087115,5.86873,3.0,Third March,2691,93,100,1,177,31,True,casualty,Sandakan,1,,0,False,"Its main thrust was that Hoshijima was responsible, at the very least, for the deaths of all prisoners at Sandakan from January 1945 until May, when he was relieved by Takakuwa.","Its main thrust was that Hoshijima was responsible, at the very least, for the deaths of all prisoners at Sandakan from January 1945 until May, when he was relieved by Takakuwa.",main thrust hoshijima responsible least deaths prisoners sandakan january 1945 relieved takakuwa,main thrust hoshijima responsible least death prisoner sandakan january 1945 relieved takakuwa,12,sandakan,1,True,True,Sandakan,248,[],[],-0.10333333333333333,negative,0.0,"{'anger': 0.39967960119247437, 'disgust': 0.21014797687530518, 'neutral': 0.18342314660549164, 'sadness': 0.13666357100009918, 'joy': 0.04684155434370041, 'fear': 0.0155223673209548, 'surprise': 0.007721814792603254}",['anger'],['anger'],bert_only
Labuan,GPE,12,18,"Division at Labuan on 20 January 1946’, he wrote.",Division at,"on 20 January 1946’, he wrote.",False,1.0,,,,,2696,93,100,23,49,9,True,general,,0,,0,False,"Division at Labuan on 20 January 1946’, he wrote.","Division at Labuan on 20 January 1946’, he wrote.",division labuan 20 january 1946 wrote,division labuan 20 january 1946 wrote,6,,0,False,True,Labuan,28,[],[],0.0,neutral,0.0,"{'neutral': 0.8352394700050354, 'sadness': 0.055193427950143814, 'surprise': 0.0401410274207592, 'anger': 0.027132757008075714, 'joy': 0.023971259593963623, 'fear': 0.010375206358730793, 'disgust': 0.00794689729809761}",['neutral'],['neutral'],bert_only
Rabaul,GPE,110,116,"At 9.30am on 6 April 1946, Captain Hoshijima Suzumi, a man who described himself as ‘cultured’, was hanged at Rabaul.","ho described himself as ‘cultured’, was hanged at",.,False,1.0,,,,,2698,94,100,4,117,20,True,general,,0,,0,False,"At 9.30am on 6 April 1946, Captain Hoshijima Suzumi, a man who described himself as ‘cultured’, was hanged at Rabaul.","At 9.30am on 6 April 1946, Captain Hoshijima Suzumi, a man who described himself as ‘cultured’, was hanged at Rabaul.",9.30am 6 april 1946 captain hoshijima suzumi man described cultured ’ hanged rabaul,9.30am 6 april 1946 captain hoshijima suzumi man described cultured ’ hanged rabaul,13,,0,False,True,Rabaul,11,[],[],0.0,neutral,0.0,"{'sadness': 0.8410003781318665, 'disgust': 0.08677082508802414, 'anger': 0.04222577065229416, 'fear': 0.010919402353465557, 'neutral': 0.009366927668452263, 'surprise': 0.00698910653591156, 'joy': 0.002727629616856575}",['sadness'],['sadness'],bert_only
Sandakan,GPE,131,139,"The last thing Hoshijima heard, as the trap door fell from beneath his feet, were the words ‘This is for the Aussies you killed at Sandakan’.",the words ‘This is for the Aussies you killed at,’.,True,1.0,118.087115,5.86873,3.0,Third March,2699,94,100,10,141,26,True,casualty,Sandakan,1,,0,False,"The last thing Hoshijima heard, as the trap door fell from beneath his feet, were the words ‘This is for the Aussies you killed at Sandakan’.","The last thing Hoshijima heard, as the trap door fell from beneath his feet, were the words ‘This is for the Aussies you killed at Sandakan’.",last thing hoshijima heard trap door fell feet words aussies killed sandakan,last thing hoshijima heard trap door fell foot word aussie killed sandakan,12,"killed, sandakan",2,True,True,Sandakan,248,['death'],"[('killed', ['death']), ('killed', ['death'])]",-0.13333333333333333,negative,0.125,"{'neutral': 0.44427040219306946, 'disgust': 0.2518547773361206, 'fear': 0.12477865070104599, 'anger': 0.10735821723937988, 'sadness': 0.038062553852796555, 'surprise': 0.03003811277449131, 'joy': 0.0036373166367411613}",['neutral'],"['neutral', 'death']",hybrid
Ranau,FAC,176,181,"One involved Fukishima The Black Bastard who, in January, had been sentenced to fifteen years gaol, along with the rest of his killing squad, for the murders of the ten ORs at Ranau.","killing squad, for the murders of the ten ORs at",.,True,1.0,116.676557,5.959678,2.0,Second March,2703,95,100,24,182,33,True,location_reference,Ranau,1,,0,False,"One involved Fukishima The Black Bastard who, in January, had been sentenced to fifteen years gaol, along with the rest of his killing squad, for the murders of the ten ORs at Ranau.","One involved Fukishima The Black Bastard who, in January, had been sentenced to fifteen years gaol, along with the rest of his killing squad, for the murders of the ten ORs at Ranau.",one involved fukishima black bastard january sentenced fifteen years gaol rest killing squad murders ten ors ranau,one involved fukishima black bastard january sentenced fifteen year gaol rest killing squad murder ten or ranau,17,ranau,1,True,True,Ranau,228,[],[],-0.05555555555555555,neutral,0.0,"{'anger': 0.42426180839538574, 'disgust': 0.32085081934928894, 'sadness': 0.1815219670534134, 'neutral': 0.04942738637328148, 'fear': 0.013112162239849567, 'surprise': 0.005749542731791735, 'joy': 0.005076329689472914}","['anger', 'disgust']","['anger', 'disgust']",bert_only
Sandakan,GPE,1,9,"_Sandakan: A Conspiracy of Silence_ out of the camp at the time of Cleary’s torture, and, in any case, he had never struck anyone at Ranau although he had smacked five or six POWs across the face at Sandakan.",_,: A Conspiracy of Silence_ out of the camp at the,True,1.0,118.087115,5.86873,3.0,Third March,2706,97,100,0,208,39,True,location_reference,"Ranau, Sandakan",2,,0,False,"_Sandakan: A Conspiracy of Silence_ out of the camp at the time of Cleary’s torture, and, in any case, he had never struck anyone at Ranau although he had smacked five or six POWs across the face at Sandakan.","_Sandakan: A Conspiracy of Silence_ out of the camp at the time of Cleary’s torture, and, in any case, he had never struck anyone at Ranau although he had smacked five or six POWs across the face at Sandakan.",_sandakan conspiracy silence_ camp time cleary ’ torture case never struck anyone ranau smacked five six pows face sandakan,_sandakan conspiracy silence_ camp time cleary ’ torture case never struck anyone ranau smacked five six pow face sandakan,19,"camp, torture, ranau, sandakan",4,True,True,Sandakan,248,['suffering'],"[('torture', ['suffering'])]",0.0,neutral,0.05,"{'fear': 0.5732864141464233, 'disgust': 0.2436298429965973, 'anger': 0.13215075433254242, 'neutral': 0.021687660366296768, 'sadness': 0.017500117421150208, 'surprise': 0.008729328401386738, 'joy': 0.003015875583514571}",['fear'],"['fear', 'suffering']",hybrid
Ranau,FAC,133,138,"_Sandakan: A Conspiracy of Silence_ out of the camp at the time of Cleary’s torture, and, in any case, he had never struck anyone at Ranau although he had smacked five or six POWs across the face at Sandakan.",", and, in any case, he had never struck anyone at",although he had smacked five or six POWs across t,True,1.0,116.676557,5.959678,2.0,Second March,2706,97,100,0,208,39,True,location_reference,"Ranau, Sandakan",2,,0,False,"_Sandakan: A Conspiracy of Silence_ out of the camp at the time of Cleary’s torture, and, in any case, he had never struck anyone at Ranau although he had smacked five or six POWs across the face at Sandakan.","_Sandakan: A Conspiracy of Silence_ out of the camp at the time of Cleary’s torture, and, in any case, he had never struck anyone at Ranau although he had smacked five or six POWs across the face at Sandakan.",_sandakan conspiracy silence_ camp time cleary ’ torture case never struck anyone ranau smacked five six pows face sandakan,_sandakan conspiracy silence_ camp time cleary ’ torture case never struck anyone ranau smacked five six pow face sandakan,19,"camp, torture, ranau, sandakan",4,True,True,Ranau,228,['suffering'],"[('torture', ['suffering'])]",0.0,neutral,0.03571428571428571,"{'neutral': 0.4444936513900757, 'disgust': 0.26645997166633606, 'anger': 0.1452602744102478, 'fear': 0.08292368054389954, 'sadness': 0.04295780137181282, 'surprise': 0.011449710465967655, 'joy': 0.006454814691096544}",['neutral'],"['neutral', 'suffering']",hybrid
Sandakan,GPE,199,207,"_Sandakan: A Conspiracy of Silence_ out of the camp at the time of Cleary’s torture, and, in any case, he had never struck anyone at Ranau although he had smacked five or six POWs across the face at Sandakan.",e had smacked five or six POWs across the face at,.,True,1.0,118.087115,5.86873,3.0,Third March,2706,97,100,0,208,39,True,location_reference,"Ranau, Sandakan",2,,0,False,"_Sandakan: A Conspiracy of Silence_ out of the camp at the time of Cleary’s torture, and, in any case, he had never struck anyone at Ranau although he had smacked five or six POWs across the face at Sandakan.","_Sandakan: A Conspiracy of Silence_ out of the camp at the time of Cleary’s torture, and, in any case, he had never struck anyone at Ranau although he had smacked five or six POWs across the face at Sandakan.",_sandakan conspiracy silence_ camp time cleary ’ torture case never struck anyone ranau smacked five six pows face sandakan,_sandakan conspiracy silence_ camp time cleary ’ torture case never struck anyone ranau smacked five six pow face sandakan,19,"camp, torture, ranau, sandakan",4,True,True,Sandakan,248,['suffering'],"[('torture', ['suffering'])]",0.0,neutral,0.04,"{'fear': 0.5545578002929688, 'anger': 0.21081997454166412, 'disgust': 0.16094549000263214, 'sadness': 0.04410959780216217, 'neutral': 0.017839275300502777, 'surprise': 0.007756661623716354, 'joy': 0.003971239551901817}",['fear'],"['fear', 'suffering']",hybrid
Ranau,GPE,40,45,Suzuki’s defence was that he was not in Ranau at all during this time but had gone to Paginatan on guard duties — a claim supported most strongly by both Kitamura and Kawakami.,Suzuki’s defence was that he was not in,at all during this time but had gone to Paginatan,True,1.0,116.676557,5.959678,2.0,Second March,2707,97,100,1,176,33,True,location_reference,"Ranau, Paginatan",2,,0,False,Suzuki’s defence was that he was not in Ranau at all during this time but had gone to Paginatan on guard duties — a claim supported most strongly by both Kitamura and Kawakami.,Suzuki’s defence was that he was not in Ranau at all during this time but had gone to Paginatan on guard duties — a claim supported most strongly by both Kitamura and Kawakami.,suzuki ’ defence not ranau time gone paginatan guard duties claim supported strongly kitamura kawakami,suzuki ’ defence not ranau time gone paginatan guard duty claim supported strongly kitamura kawakami,15,"ranau, paginatan, guard",3,True,True,Ranau,228,[],[],0.4666666666666667,positive,0.0,"{'neutral': 0.8324928283691406, 'anger': 0.06783513724803925, 'disgust': 0.03329542651772499, 'surprise': 0.025053637102246284, 'fear': 0.018325572833418846, 'sadness': 0.016255661845207214, 'joy': 0.00674173841252923}",['neutral'],['neutral'],bert_only
Paginatan,GPE,86,95,Suzuki’s defence was that he was not in Ranau at all during this time but had gone to Paginatan on guard duties — a claim supported most strongly by both Kitamura and Kawakami.,in Ranau at all during this time but had gone to,on guard duties — a claim supported most strongly,True,1.0,116.842847,5.738946,2.0,Second March,2707,97,100,1,176,33,True,location_reference,"Ranau, Paginatan",2,,0,False,Suzuki’s defence was that he was not in Ranau at all during this time but had gone to Paginatan on guard duties — a claim supported most strongly by both Kitamura and Kawakami.,Suzuki’s defence was that he was not in Ranau at all during this time but had gone to Paginatan on guard duties — a claim supported most strongly by both Kitamura and Kawakami.,suzuki ’ defence not ranau time gone paginatan guard duties claim supported strongly kitamura kawakami,suzuki ’ defence not ranau time gone paginatan guard duty claim supported strongly kitamura kawakami,15,"ranau, paginatan, guard",3,True,True,Paginatan,57,[],[],0.4666666666666667,positive,0.0,"{'neutral': 0.7072550058364868, 'anger': 0.10021243989467621, 'surprise': 0.06872110813856125, 'disgust': 0.03854387253522873, 'fear': 0.03513558581471443, 'sadness': 0.02850351855158806, 'joy': 0.02162848226726055}",['neutral'],['neutral'],bert_only
Paginatan,GPE,85,94,"Suzuki also produced Hayashi Yoshinori, who testified that he and Suzuki had gone to Paginatan with the first rice-party at the end of February and had not returned until the end of March, when Moxham’s group had been transferred to Ranau.","ori, who testified that he and Suzuki had gone to",with the first rice-party at the end of February,True,1.0,116.842847,5.738946,2.0,Second March,2708,97,100,2,239,41,True,testimony,"Paginatan, Ranau",2,,0,False,"Suzuki also produced Hayashi Yoshinori, who testified that he and Suzuki had gone to Paginatan with the first rice-party at the end of February and had not returned until the end of March, when Moxham’s group had been transferred to Ranau.","Suzuki also produced Hayashi Yoshinori, who testified that he and Suzuki had gone to Paginatan with the first rice-party at the end of February and had not returned until the end of March, when Moxham’s group had been transferred to Ranau.",suzuki also produced hayashi yoshinori testified suzuki gone paginatan first rice-party end february not returned end march moxham ’ group transferred ranau,suzuki also produced hayashi yoshinori testified suzuki gone paginatan first rice-party end february not returned end march moxham ’ group transferred ranau,22,"paginatan, march, ranau",3,True,True,Paginatan,57,[],[],0.25,positive,0.0,"{'neutral': 0.5001822710037231, 'sadness': 0.3589586317539215, 'surprise': 0.06588831543922424, 'disgust': 0.02605401538312435, 'anger': 0.01663394644856453, 'joy': 0.016245484352111816, 'fear': 0.0160373467952013}","['neutral', 'sadness']","['neutral', 'sadness']",bert_only
Ranau,GPE,233,238,"Suzuki also produced Hayashi Yoshinori, who testified that he and Suzuki had gone to Paginatan with the first rice-party at the end of February and had not returned until the end of March, when Moxham’s group had been transferred to Ranau.","arch, when Moxham’s group had been transferred to",.,True,1.0,116.676557,5.959678,2.0,Second March,2708,97,100,2,239,41,True,testimony,"Paginatan, Ranau",2,,0,False,"Suzuki also produced Hayashi Yoshinori, who testified that he and Suzuki had gone to Paginatan with the first rice-party at the end of February and had not returned until the end of March, when Moxham’s group had been transferred to Ranau.","Suzuki also produced Hayashi Yoshinori, who testified that he and Suzuki had gone to Paginatan with the first rice-party at the end of February and had not returned until the end of March, when Moxham’s group had been transferred to Ranau.",suzuki also produced hayashi yoshinori testified suzuki gone paginatan first rice-party end february not returned end march moxham ’ group transferred ranau,suzuki also produced hayashi yoshinori testified suzuki gone paginatan first rice-party end february not returned end march moxham ’ group transferred ranau,22,"paginatan, march, ranau",3,True,True,Ranau,228,[],[],0.25,positive,0.0,"{'sadness': 0.8081188797950745, 'neutral': 0.05062009394168854, 'surprise': 0.04210316762328148, 'anger': 0.036940090358257294, 'fear': 0.024039901793003082, 'disgust': 0.023676320910453796, 'joy': 0.014501504600048065}",['sadness'],['sadness'],bert_only
Ranau,GPE,80,85,"Hayashi told the court that, ‘I think Moxham would know that Suzuki returned to Ranau at the end of March’.",I think Moxham would know that Suzuki returned to,at the end of March’.,True,1.0,116.676557,5.959678,2.0,Second March,2709,97,100,3,107,20,True,testimony,Ranau,1,,0,False,"Hayashi told the court that, ‘I think Moxham would know that Suzuki returned to Ranau at the end of March’.","Hayashi told the court that, ‘I think Moxham would know that Suzuki returned to Ranau at the end of March’.",hayashi told court think moxham know suzuki returned ranau end march,hayashi told court think moxham know suzuki returned ranau end march,11,"ranau, march",2,True,True,Ranau,228,[],[],0.0,neutral,0.0,"{'neutral': 0.6988510489463806, 'surprise': 0.11213520914316177, 'fear': 0.062132541090250015, 'sadness': 0.04740843176841736, 'disgust': 0.030863545835018158, 'anger': 0.02717352844774723, 'joy': 0.021435655653476715}",['neutral'],['neutral'],bert_only
Paginatan,GPE,51,60,He stated categorically that Suzuki had arrived at Paginatan with the first rice-carrying party in February and had returned to Ranau six days later.,e stated categorically that Suzuki had arrived at,with the first rice-carrying party in February an,True,1.0,116.842847,5.738946,2.0,Second March,2710,97,100,7,149,24,True,testimony,"Paginatan, Ranau",2,,0,False,He stated categorically that Suzuki had arrived at Paginatan with the first rice-carrying party in February and had returned to Ranau six days later.,He stated categorically that Suzuki had arrived at Paginatan with the first rice-carrying party in February and had returned to Ranau six days later.,stated categorically suzuki arrived paginatan first rice-carrying party february returned ranau six days later,stated categorically suzuki arrived paginatan first rice-carrying party february returned ranau six day later,14,"paginatan, ranau",2,True,True,Paginatan,57,[],[],0.16666666666666666,positive,0.0,"{'joy': 0.7934734225273132, 'neutral': 0.08949701488018036, 'surprise': 0.057638224214315414, 'anger': 0.022630449384450912, 'fear': 0.022277433425188065, 'sadness': 0.01348824892193079, 'disgust': 0.0009951915126293898}",['joy'],['joy'],bert_only
Ranau,GPE,128,133,He stated categorically that Suzuki had arrived at Paginatan with the first rice-carrying party in February and had returned to Ranau six days later.,ce-carrying party in February and had returned to,six days later.,True,1.0,116.676557,5.959678,2.0,Second March,2710,97,100,7,149,24,True,testimony,"Paginatan, Ranau",2,,0,False,He stated categorically that Suzuki had arrived at Paginatan with the first rice-carrying party in February and had returned to Ranau six days later.,He stated categorically that Suzuki had arrived at Paginatan with the first rice-carrying party in February and had returned to Ranau six days later.,stated categorically suzuki arrived paginatan first rice-carrying party february returned ranau six days later,stated categorically suzuki arrived paginatan first rice-carrying party february returned ranau six day later,14,"paginatan, ranau",2,True,True,Ranau,228,[],[],0.08333333333333333,neutral,0.0,"{'neutral': 0.5670104026794434, 'joy': 0.3341837227344513, 'surprise': 0.042856715619564056, 'fear': 0.018561048433184624, 'sadness': 0.016797726973891258, 'anger': 0.015853025019168854, 'disgust': 0.004737364128232002}","['neutral', 'joy']","['neutral', 'joy']",bert_only
Paginatan,GPE,82,91,"He had already told the court during Suzuki’s trial that he had been stationed at Paginatan and had escorted the last of the prisoners to Ranau, so he had no hope of ‘absenting’ himself from the scene.",ring Suzuki’s trial that he had been stationed at,and had escorted the last of the prisoners to Ran,True,1.0,116.842847,5.738946,2.0,Second March,2711,97,100,14,201,37,True,testimony,"Paginatan, Ranau",2,,0,False,"He had already told the court during Suzuki’s trial that he had been stationed at Paginatan and had escorted the last of the prisoners to Ranau, so he had no hope of ‘absenting’ himself from the scene.","He had already told the court during Suzuki’s trial that he had been stationed at Paginatan and had escorted the last of the prisoners to Ranau, so he had no hope of ‘absenting’ himself from the scene.",already told court suzuki ’ trial stationed paginatan escorted last prisoners ranau hope absenting scene,already told court suzuki ’ trial stationed paginatan escorted last prisoner ranau hope absenting scene,15,"paginatan, ranau, hope",3,True,True,Paginatan,57,[],[],0.0,neutral,0.0,"{'anger': 0.4939862787723541, 'neutral': 0.3379787504673004, 'disgust': 0.06785541772842407, 'sadness': 0.04080190137028694, 'fear': 0.03932182118296623, 'joy': 0.011153271421790123, 'surprise': 0.0089025367051363}","['anger', 'neutral']","['neutral', 'anger']",bert_only
Ranau,GPE,138,143,"He had already told the court during Suzuki’s trial that he had been stationed at Paginatan and had escorted the last of the prisoners to Ranau, so he had no hope of ‘absenting’ himself from the scene.",tan and had escorted the last of the prisoners to,", so he had no hope of ‘absenting’ himself from th",True,1.0,116.676557,5.959678,2.0,Second March,2711,97,100,14,201,37,True,testimony,"Paginatan, Ranau",2,,0,False,"He had already told the court during Suzuki’s trial that he had been stationed at Paginatan and had escorted the last of the prisoners to Ranau, so he had no hope of ‘absenting’ himself from the scene.","He had already told the court during Suzuki’s trial that he had been stationed at Paginatan and had escorted the last of the prisoners to Ranau, so he had no hope of ‘absenting’ himself from the scene.",already told court suzuki ’ trial stationed paginatan escorted last prisoners ranau hope absenting scene,already told court suzuki ’ trial stationed paginatan escorted last prisoner ranau hope absenting scene,15,"paginatan, ranau, hope",3,True,True,Ranau,228,[],[],0.0,neutral,0.0,"{'neutral': 0.4258381426334381, 'anger': 0.3126865029335022, 'fear': 0.12280841916799545, 'disgust': 0.06783914566040039, 'sadness': 0.04000931605696678, 'joy': 0.021242855116724968, 'surprise': 0.009575558826327324}","['neutral', 'anger']","['neutral', 'anger']",bert_only
Rabaul,GPE,17,23,He was hanged at Rabaul at 10.00am on the last day of August 1946.,He was hanged at,at 10.00am on the last day of August 1946.,False,1.0,,,,,2712,97,100,20,66,14,True,general,,0,,0,False,He was hanged at Rabaul at 10.00am on the last day of August 1946.,He was hanged at Rabaul at 10.00am on the last day of August 1946.,hanged rabaul 10.00am last day august 1946,hanged rabaul 10.00am last day august 1946,7,,0,False,True,Rabaul,11,[],[],0.0,neutral,0.0,"{'sadness': 0.8533434867858887, 'disgust': 0.0672893151640892, 'fear': 0.02367044985294342, 'neutral': 0.023164428770542145, 'anger': 0.019547807052731514, 'surprise': 0.009548547677695751, 'joy': 0.003435904160141945}",['sadness'],['sadness'],bert_only
Labuan,GPE,194,200,"The suppression had initially been enforced by the Army Department when it reviewed a dispatch, written by a war correspondent by the name of Eager, twelve days after the Australian landings at Labuan in June 1945.","ger, twelve days after the Australian landings at",in June 1945.,False,1.0,,,,,2713,97,100,24,214,36,True,general,,0,,0,False,"The suppression had initially been enforced by the Army Department when it reviewed a dispatch, written by a war correspondent by the name of Eager, twelve days after the Australian landings at Labuan in June 1945.","The suppression had initially been enforced by the Army Department when it reviewed a dispatch, written by a war correspondent by the name of Eager, twelve days after the Australian landings at Labuan in June 1945.",suppression initially enforced army department reviewed dispatch written war correspondent name eager twelve days australian landings labuan june 1945,suppression initially enforced army department reviewed dispatch written war correspondent name eager twelve day australian landing labuan june 1945,19,"war, australian",2,True,True,Labuan,28,[],[],0.0,neutral,0.0,"{'neutral': 0.379566490650177, 'anger': 0.2583814263343811, 'fear': 0.1447618454694748, 'disgust': 0.07358140498399734, 'surprise': 0.06724582612514496, 'sadness': 0.05457626283168793, 'joy': 0.021886685863137245}",['neutral'],['neutral'],bert_only
Borneo,LOC,232,238,During 1944 and up to March 1945 it seems_ _that about 200 of the men died and were buried on the island in circumstances that render_ _identification extremely difficult._ _In March last those still living were moved across to the Borneo mainland where further deaths_ _occurred.,last those still living were moved across to the,mainland where further deaths_ _occurred.,False,1.0,,,,,2714,98,100,6,280,46,True,movement,,0,,0,False,During 1944 and up to March 1945 it seems_ _that about 200 of the men died and were buried on the island in circumstances that render_ _identification extremely difficult._ _In March last those still living were moved across to the Borneo mainland where further deaths_ _occurred.,During 1944 and up to March 1945 it seems_ _that about 200 of the men died and were buried on the island in circumstances that render_ _identification extremely difficult._ _In March last those still living were moved across to the Borneo mainland where further deaths_ _occurred.,1944 march 1945 seems_ 200 men died buried island circumstances render_ _identification extremely difficult._ _in march last still living moved borneo mainland deaths_ _occurred,1944 march 1945 seems_ 200 men died buried island circumstance render_ _identification extremely difficult._ _in march last still living moved borneo mainland deaths_ _occurred,24,"march, died, march, moved",4,True,True,Borneo,36,['death'],"[('died', ['death'])]",-0.1,neutral,0.047619047619047616,"{'sadness': 0.7229584455490112, 'neutral': 0.15185633301734924, 'surprise': 0.04749516025185585, 'anger': 0.03045375645160675, 'fear': 0.026108499616384506, 'disgust': 0.01322884764522314, 'joy': 0.007898944430053234}",['sadness'],"['sadness', 'death']",hybrid
